22746	9
235623	1345
238690	7
330369	0
407786	13
407788	1
227933	19
232400	99
407812	10
407819	396
407823	141
407831	86
408022	74
408058	0
408065	4
408068	22
213550	249
208967	43
241226	90
347710	0
109575	0
70484	409
279028	43
76954	204
69568	80
100038854	0
238023	48
381350	0
231999	377
75400	0
193034	0
226143	2691
232878	30
380878	0
387132	0
387513	0
387514	0
387515	0
57776	8
54670	498
215928	25
239283	0
326618	173
385668	0
414077	169
414084	0
414089	0
384701	0
74241	18
69601	209
368202	0
227631	0
234135	530
414801	8
22685	1
107751	0
320940	3117
408198	0
384214	1
258248	0
12193	521
258502	0
258420	0
258880	0
258896	0
68481	27
72190	93
269400	97
329152	60
380969	6
381199	3
14972	6821
216238	624
70417	0
77569	10
195434	122
214239	24
224020	485
225876	623
269642	0
329540	3
14724	0
72503	2747
406218	0
381066	28
16905	284
15512	20
83561	0
319195	34
72309	1
215798	26
56191	2
103677	369
442809	0
442827	2
442829	0
442835	0
378460	6
30843	45
76858	0
106672	10
107993	0
213948	3
320832	0
380975	0
18619	1
445007	121
232925	0
103964	0
386551	0
431706	0
406220	0
406219	0
406223	0
353236	0
353237	0
14602	1
237542	754
56784	127
13821	17
13866	13
16536	0
17175	2130
230908	1514
67300	2486
70797	330
103220	26
108153	103
213498	388
216443	557
241612	0
245522	12
245860	615
252870	728
320209	44
381979	3
20168	946
81906	0
98496	982
216157	718
216363	203
67935	0
387564	0
30841	75
52055	20
13436	8
66315	72
19059	0
225497	0
382056	85
56220	78
70227	22
80986	7
100066	0
195046	0
216825	422
216963	100
235779	0
237730	0
237831	5
238803	15
239559	0
239766	0
243862	0
245128	0
245670	1
268759	6
269608	46
380713	82
380907	0
381809	0
432486	156
433323	3
433470	1
433586	30
53883	4
433752	41
433940	6
434008	0
434203	6
434204	380
434234	35
434377	24
434402	67
434439	0
434768	0
446099	0
229715	74
66797	0
67298	86
66648	58
72128	117
77976	47
211914	60
242894	0
268935	0
319478	7
104709	7
218914	855
12879	36
57752	137
228812	130
241263	0
232889	0
448850	39
433449	0
257887	0
257900	0
13172	0
246694	208
208643	4739
77864	125
241525	0
381373	1
449000	0
278240	0
381569	0
211488	146
241289	8
270152	10
380842	1
381269	316
381353	1
381405	0
381678	26
245666	120
104382	0
257889	0
545205	0
257919	0
109658	288
226517	334
226652	41
229317	302
319565	629
381983	0
404222	0
433031	0
208606	256
257979	0
236509	0
194433	0
11569	293
192897	5
218194	15
381038	210
12695	115
381549	17
68279	0
11593	115
208166	0
667370	10
68436	200
474145	0
102103	2042
52915	245
59079	1268
474156	88
194227	0
74189	0
11496	3
399673	0
403395	0
209512	0
27389	0
332175	1
450219	0
382035	0
433700	0
67338	309
384452	0
66432	149
71591	15
71691	0
73095	772
101966	354
194352	0
215090	0
231570	25
238693	29
245650	0
245695	23
278097	6
329986	0
333564	0
381406	53
382000	0
382427	0
432589	0
433693	174
104001	8
224055	0
76441	37
230837	96
231002	0
12175	500
213043	0
215654	0
217431	65
233208	247
380768	0
386463	0
386612	33
433365	0
434179	7
434440	0
493809	0
140795	14
71820	34
209513	0
240034	74
241950	1
75553	496
11539	459
17859	204
69282	0
207728	220
210104	18
211978	419
16190	239
13132	219
231889	214
494124	0
243574	19
73750	6
381107	0
74042	0
238405	0
381204	0
382007	0
384806	0
333473	0
381531	381
70450	9
215854	0
494468	26
52398	124
215493	0
237781	232
75770	0
56338	918
329244	0
75974	11
228777	0
230125	390
234788	0
382010	61
494519	0
18573	37
76775	77
231630	84
233529	1
209517	0
215855	0
215856	0
215859	0
503558	0
240087	122
241877	624
276742	0
333654	34
382348	0
435206	0
435207	0
494546	0
14548	122
14623	1
14738	28
15466	1
329460	0
258219	0
258220	0
258222	0
258225	0
258227	0
258228	0
259143	0
259144	0
259145	0
259147	0
